id,ip,controller,item,element,label,square,element-type,element-name,parameter,value,event-time,none,situation,count,comment
1703583895,67d33277bea60e905f4150497323d26b,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583733251,undefined,books,0,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583770958,undefined,tigers,0,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583789754,undefined,lightbulbs,0,sent_sv;sent_vs
1703583895,67d33277bea60e905f4150497323d26b,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583807606,undefined,drawers,2,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583827787,undefined,bows,1,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583841749,undefined,bus,0,sent_sv;sent_vs
1703583895,67d33277bea60e905f4150497323d26b,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583863564,undefined,guitar,0,sent_vs;sent_sv
1703583895,67d33277bea60e905f4150497323d26b,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583895084,undefined,horns,2,sent_sv;sent_vs
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583702000,undefined,books,0,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583740163,undefined,bows,1,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583765463,undefined,drawers,2,sent_sv;sent_vs
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583785250,undefined,buttons,1,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583797177,undefined,guests,0,sent_sv;sent_vs
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583821578,undefined,lightbulbs,0,sent_sv;sent_vs
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583836431,undefined,wheels,0,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583850665,undefined,bottles,0,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583869987,undefined,baskets,1,sent_sv;sent_vs
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583882671,undefined,moscow,0,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583906035,undefined,horns,2,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703583921436,undefined,carriages,0,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583953691,undefined,tigers,0,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583963459,undefined,lights,0,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583986928,undefined,bus,0,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703583994210,undefined,castles,0,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703584014678,undefined,guitar,0,sent_vs;sent_sv
1703584028,77acd568a163f85cb888db8d2a5c29b5,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703584027799,undefined,computers,2,sent_vs;sent_sv
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703584706960,undefined,bottles,0,sent_vs;sent_sv
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703584724424,undefined,computers,1,sent_sv;sent_vs
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703584736013,undefined,lightbulbs,2,sent_vs;sent_sv
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703584746294,undefined,bus,0,sent_sv;sent_vs
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703584766601,undefined,horns,1,sent_sv;sent_vs
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703584778432,undefined,guitar,0,sent_sv;sent_vs
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703584784948,undefined,drawers,1,sent_vs;sent_sv
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703584794768,undefined,books,0,sent_vs;sent_sv
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703584802290,undefined,carriages,2,sent_vs;sent_sv
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703584807869,undefined,buttons,0,sent_vs;sent_sv
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703584820965,undefined,wheels,0,sent_sv;sent_vs
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703584833467,undefined,moscow,0,sent_vs;sent_sv
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703584841411,undefined,lights,0,sent_sv;sent_vs
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703584845569,undefined,castles,2,sent_sv;sent_vs
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703584849166,undefined,bows,0,sent_vs;sent_sv
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703584852616,undefined,baskets,0,sent_sv;sent_vs
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703584854268,undefined,tigers,0,sent_vs;sent_sv
1703584857,ff2e5a1dbe0eb65573b1d541ea721e68,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703584855960,undefined,guests,0,sent_sv;sent_vs
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586417469,undefined,bottles,0,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586435524,undefined,carriages,0,sent_sv;sent_vs
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586456469,undefined,guitar,0,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586472288,undefined,wheels,0,sent_sv;sent_vs
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586489213,undefined,bus,0,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703586498061,undefined,guests,0,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703586515943,undefined,baskets,1,sent_sv;sent_vs
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586524403,undefined,lights,0,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586537263,undefined,buttons,1,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586556140,undefined,moscow,0,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586566390,undefined,lightbulbs,0,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586598235,undefined,computers,2,sent_sv;sent_vs
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586613359,undefined,books,0,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703586626984,undefined,bows,1,sent_sv;sent_vs
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703586646844,undefined,drawers,2,sent_sv;sent_vs
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703586657465,undefined,horns,2,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703586676430,undefined,castles,0,sent_vs;sent_sv
1703586694,a1ec2ebe8293683a1b65667048893a0d,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703586693640,undefined,tigers,0,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587377507,undefined,lightbulbs,1,sent_sv;sent_vs
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587390454,undefined,bows,2,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587398914,undefined,computers,0,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587403990,undefined,castles,1,sent_sv;sent_vs
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587409043,undefined,drawers,0,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587413214,undefined,buttons,2,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587422733,undefined,tigers,0,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587431003,undefined,horns,0,sent_sv;sent_vs
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587437931,undefined,bottles,0,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587443867,undefined,moscow,0,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587463270,undefined,bus,0,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587471287,undefined,books,0,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587475051,undefined,baskets,2,sent_sv;sent_vs
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587480073,undefined,wheels,0,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587485831,undefined,carriages,1,sent_sv;sent_vs
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587499149,undefined,lights,0,sent_sv;sent_vs
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587507057,undefined,guests,0,sent_vs;sent_sv
1703587522,e17f0daaf3ba95db766c03f84c79a77a,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587521622,undefined,guitar,0,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587165509,undefined,carriages,1,sent_sv;sent_vs
1703587691,67f77f76240fc6adb7be80297231007c,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587186234,undefined,bows,2,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587339676,undefined,wheels,0,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587398407,undefined,computers,0,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587418780,undefined,moscow,0,sent_sv;sent_vs
1703587691,67f77f76240fc6adb7be80297231007c,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587429385,undefined,lightbulbs,1,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587451466,undefined,castles,1,sent_sv;sent_vs
1703587691,67f77f76240fc6adb7be80297231007c,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587471803,undefined,tigers,0,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587503252,undefined,bottles,0,sent_sv;sent_vs
1703587691,67f77f76240fc6adb7be80297231007c,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587521721,undefined,baskets,2,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587544968,undefined,guitar,0,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587575648,undefined,drawers,0,sent_sv;sent_vs
1703587691,67f77f76240fc6adb7be80297231007c,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587593527,undefined,guests,0,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587631622,undefined,buttons,2,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587644944,undefined,books,0,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703587661258,undefined,lights,0,sent_vs;sent_sv
1703587691,67f77f76240fc6adb7be80297231007c,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587677324,undefined,bus,0,sent_sv;sent_vs
1703587691,67f77f76240fc6adb7be80297231007c,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703587691847,undefined,horns,0,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703589145404,undefined,computers,2,sent_vs;sent_sv
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703589168082,undefined,castles,0,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703589177678,undefined,lights,0,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703589195234,undefined,drawers,2,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703589211732,undefined,horns,2,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703589229895,undefined,guitar,0,sent_vs;sent_sv
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703589242437,undefined,baskets,1,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703589263801,undefined,tigers,0,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703589281307,undefined,books,0,sent_vs;sent_sv
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703589301604,undefined,lightbulbs,0,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703589313450,undefined,bottles,0,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703589318944,undefined,wheels,0,sent_vs;sent_sv
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703589328373,undefined,carriages,0,sent_vs;sent_sv
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703589340627,undefined,bus,0,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703589366950,undefined,moscow,0,sent_sv;sent_vs
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703589398534,undefined,bows,1,sent_vs;sent_sv
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703589412088,undefined,guests,0,sent_vs;sent_sv
1703589424,a80a45884f9f116426a8eabd3db96f20,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703589423819,undefined,buttons,1,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591637151,undefined,baskets,1,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591649917,undefined,wheels,0,sent_sv;sent_vs
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591685954,undefined,bus,0,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591699759,undefined,carriages,0,sent_sv;sent_vs
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591706619,undefined,lights,0,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703591719622,undefined,moscow,0,sent_sv;sent_vs
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591728101,undefined,guitar,0,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703591741120,undefined,books,0,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703591757040,undefined,drawers,2,sent_sv;sent_vs
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591768008,undefined,castles,0,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703591784045,undefined,guests,0,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591791482,undefined,bows,1,sent_sv;sent_vs
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703591812728,undefined,tigers,0,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591822556,undefined,buttons,1,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591833260,undefined,lightbulbs,0,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703591845878,undefined,computers,2,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703591853137,undefined,bottles,0,sent_vs;sent_sv
1703591875,dc3c5ce1d53dc374d0d67785373a6a79,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703591874163,undefined,horns,2,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,15,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703596737021,undefined,bus,0,sent_vs;sent_sv
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,3,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703596757711,undefined,carriages,0,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,6,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703596789138,undefined,lightbulbs,0,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,11,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703596820575,undefined,moscow,0,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,16,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703596849571,undefined,guitar,0,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,12,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703596883727,undefined,tigers,0,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,19,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703596929904,undefined,lights,0,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703596977850,undefined,guests,0,sent_vs;sent_sv
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703597006672,undefined,drawers,2,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703597024531,undefined,buttons,1,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,13,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703597045422,undefined,bottles,0,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,2,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703597073529,undefined,bows,1,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,8,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703597101683,undefined,baskets,1,sent_vs;sent_sv
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703597122964,undefined,castles,0,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,7,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703597136229,undefined,horns,2,sent_sv;sent_vs
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,17,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703597169505,undefined,books,0,sent_vs;sent_sv
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703597198628,undefined,computers,2,sent_vs;sent_sv
1703597229,8aa4cce718b0e2de23e6296ee7a02c57,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703597229234,undefined,wheels,0,sent_sv;sent_vs
1703597878,88a16474391626cf68ef7aabe00a5cb4,PennController,5,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703597687443,undefined,buttons,1,sent_vs;sent_sv
1703597878,88a16474391626cf68ef7aabe00a5cb4,PennController,14,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703597695880,undefined,guests,0,sent_vs;sent_sv
1703597878,88a16474391626cf68ef7aabe00a5cb4,PennController,4,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703597702824,undefined,computers,2,sent_vs;sent_sv
1703597878,88a16474391626cf68ef7aabe00a5cb4,PennController,10,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703597715818,undefined,drawers,2,sent_vs;sent_sv
1703597878,88a16474391626cf68ef7aabe00a5cb4,PennController,9,0,experiment,NULL,Selector,answer,Selection,sent_sv,1703597723579,undefined,castles,0,sent_sv;sent_vs
1703597878,88a16474391626cf68ef7aabe00a5cb4,PennController,18,0,experiment,NULL,Selector,answer,Selection,sent_vs,1703597732088,undefined,wheels,0,sent_sv;sent_vs
